"","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk","balance_q","credl_q","Segmento"
"9405",0,44,1,0,12,5,2,0,"1","1","3"
"9406",1,43,1,6000,100,7,5,0,"3","2","3"
"9407",1,47,1,7518,10,0,19,0,"4","4","1"
"9408",0,5,1,0,39,1,14,0,"1","4","3"
"9409",0,28,1,5889,27,27,8,0,"3","3","3"
"9410",1,5,1,8591,17,4,10,0,"4","3","2"
"9411",0,36,1,16689,100,13,17,1,"4","4","1"
"9412",1,36,1,6093,21,0,7,0,"3","3","3"
"9413",0,44,1,7162,45,16,14,1,"4","4","1"
"9414",1,6,1,9000,76,0,8,1,"4","3","2"
"9415",1,4,1,6000,29,15,5,0,"3","2","3"
"9416",1,23,1,3494,44,0,8,0,"2","3","3"
"9417",1,5,1,6000,22,13,5,0,"3","2","3"
"9418",1,4,1,3000,28,0,2,0,"2","1","3"
"9419",1,25,1,688,16,9,7,0,"1","3","3"
"9420",1,36,1,6000,15,0,5,0,"3","2","3"
"9421",0,39,1,4000,26,23,3,0,"2","1","3"
"9422",1,36,1,7000,48,0,6,0,"3","2","3"
"9423",0,44,1,1487,68,0,20,0,"1","4","3"
"9424",1,11,1,5000,19,9,4,0,"3","1","3"
"9425",1,5,1,0,18,0,29,0,"1","4","3"
"9426",0,35,1,3000,37,0,2,0,"2","1","3"
"9427",1,11,1,2084,28,0,20,0,"1","4","3"
"9428",0,44,1,3000,16,1,2,0,"2","1","3"
"9429",0,32,1,1387,15,14,15,0,"1","4","3"
"9430",0,13,1,0,16,0,3,0,"1","1","3"
"9431",1,6,1,4000,83,3,3,0,"2","1","3"
"9432",0,25,1,4283,22,22,12,0,"2","4","3"
"9433",0,36,1,0,19,0,5,0,"1","2","3"
"9434",0,35,1,4000,20,0,3,0,"2","1","3"
"9435",0,23,1,4000,82,15,3,0,"2","1","3"
"9436",0,4,1,7641,8,31,16,0,"4","4","1"
"9437",0,10,1,8000,100,0,7,1,"4","3","2"
"9438",0,10,1,3595,100,6,4,0,"2","1","3"
"9439",0,5,1,7886,23,0,11,0,"4","3","2"
"9440",0,44,1,4000,17,9,3,0,"2","1","3"
"9441",1,44,1,0,8,44,13,0,"1","4","3"
"9442",1,5,1,0,36,0,2,0,"1","1","3"
"9443",1,2,1,3000,10,0,2,0,"2","1","3"
"9444",1,32,1,0,22,0,44,0,"1","4","3"
"9445",0,35,1,3274,9,0,4,0,"2","1","3"
"9446",0,24,1,16848,4,13,16,0,"4","4","1"
"9447",0,29,1,2964,1,60,7,0,"2","3","3"
"9448",1,48,1,2425,35,0,5,0,"1","2","3"
"9449",1,43,1,23275,17,0,23,0,"4","4","1"
"9450",1,44,1,7000,26,0,6,0,"3","2","3"
"9451",1,5,1,7000,100,0,6,1,"3","2","3"
"9452",1,26,1,5000,100,0,4,0,"3","1","3"
"9453",1,20,1,0,5,37,26,0,"1","4","3"
"9454",0,5,1,0,39,0,3,0,"1","1","3"
"9455",1,23,1,8000,10,0,7,0,"4","3","2"
"9456",1,10,1,0,31,0,4,0,"1","1","3"
"9457",0,39,1,11028,3,6,12,0,"4","4","1"
"9458",0,33,1,8000,35,0,7,0,"4","3","2"
"9459",1,35,1,3000,5,2,2,0,"2","1","3"
"9460",1,33,1,7000,61,10,6,0,"3","2","3"
"9461",1,13,1,1517,29,15,56,0,"1","4","3"
"9462",1,35,1,629,84,3,12,0,"1","4","3"
"9463",0,35,1,8000,7,0,7,0,"4","3","2"
"9464",1,44,1,3099,10,0,4,0,"2","1","3"
"9465",0,4,1,0,38,0,7,0,"1","3","3"
"9466",0,35,1,0,41,13,5,0,"1","2","3"
"9467",1,46,1,7000,70,0,6,0,"3","2","3"
"9468",1,11,1,3000,12,0,2,0,"2","1","3"
"9469",1,19,1,0,18,1,13,0,"1","4","3"
"9470",1,21,1,0,12,0,5,0,"1","2","3"
"9471",0,35,1,2309,11,0,8,0,"1","3","3"
"9472",0,7,1,427,50,1,2,0,"1","1","3"
"9473",1,21,1,18000,100,1,17,1,"4","4","1"
"9474",1,29,1,3000,14,0,2,0,"2","1","3"
"9475",1,44,1,0,18,0,14,0,"1","4","3"
"9476",1,27,1,6553,23,0,9,0,"3","3","3"
"9477",0,19,1,4757,66,1,5,0,"3","2","3"
"9478",1,10,1,6000,7,7,5,0,"3","2","3"
"9479",1,36,0,3636,23,0,6,0,"2","2","3"
"9480",1,16,1,0,72,0,3,0,"1","1","3"
"9481",1,39,1,4000,14,0,3,0,"2","1","3"
"9482",1,37,1,3000,19,47,2,0,"2","1","3"
"9483",0,17,1,1564,3,0,5,0,"1","2","3"
"9484",0,5,1,0,24,0,3,0,"1","1","3"
"9485",1,15,1,6000,54,14,5,0,"3","2","3"
"9486",1,5,1,9000,35,0,8,0,"4","3","2"
"9487",0,5,1,11240,30,20,13,0,"4","4","1"
"9488",1,39,1,3346,4,0,33,0,"2","4","3"
"9489",1,19,1,5624,10,1,5,0,"3","2","3"
"9490",0,38,1,4000,93,1,3,0,"2","1","3"
"9491",0,23,1,2113,6,0,5,0,"1","2","3"
"9492",1,46,1,4316,46,5,6,0,"2","2","3"
"9493",1,13,1,3000,29,1,2,0,"2","1","3"
"9494",0,16,1,3000,21,0,2,0,"2","1","3"
"9495",1,44,1,12577,38,60,14,1,"4","4","1"
"9496",1,15,1,11832,81,0,11,1,"4","3","2"
"9497",0,32,1,9889,41,0,22,0,"4","4","1"
"9498",1,24,1,8616,43,3,26,0,"4","4","1"
"9499",1,35,1,900,5,0,17,0,"1","4","3"
"9500",1,28,1,14146,44,3,37,1,"4","4","1"
"9501",0,20,1,562,5,0,8,0,"1","3","3"
"9502",1,15,1,4000,43,0,3,0,"2","1","3"
"9503",1,5,1,0,8,0,4,0,"1","1","3"
"9504",0,44,1,2856,100,7,8,0,"2","3","3"
"9505",0,20,1,0,8,4,9,0,"1","3","3"
"9506",1,10,1,0,62,19,49,0,"1","4","3"
"9507",1,37,1,4000,100,0,3,0,"2","1","3"
"9508",0,36,1,8000,16,0,7,0,"4","3","2"
"9509",1,35,1,4000,6,0,3,0,"2","1","3"
"9510",1,41,1,6090,20,6,7,0,"3","3","3"
"9511",0,5,1,0,28,11,4,0,"1","1","3"
"9512",1,23,1,0,23,4,3,0,"1","1","3"
"9513",0,25,1,3000,17,0,2,0,"2","1","3"
"9514",1,11,1,24,8,0,3,0,"1","1","3"
"9515",0,23,1,4000,16,0,3,0,"2","1","3"
"9516",0,19,1,6000,33,0,5,0,"3","2","3"
"9517",0,48,1,1490,45,0,6,0,"1","2","3"
"9518",1,21,1,5289,14,3,14,0,"3","4","2"
"9519",1,44,1,0,39,2,19,0,"1","4","3"
"9520",1,5,1,4000,33,0,3,0,"2","1","3"
"9521",1,5,1,3000,12,0,2,0,"2","1","3"
"9522",1,3,1,0,12,6,2,0,"1","1","3"
"9523",0,5,1,3000,41,0,2,0,"2","1","3"
"9524",0,46,1,0,16,0,6,0,"1","2","3"
"9525",0,23,1,6000,100,0,5,0,"3","2","3"
"9526",0,20,1,4010,33,0,5,0,"2","2","3"
"9527",1,5,1,0,40,0,15,0,"1","4","3"
"9528",1,5,1,3473,15,0,4,0,"2","1","3"
"9529",0,32,1,7923,4,33,8,0,"4","3","2"
"9530",1,39,1,9000,48,2,8,0,"4","3","2"
"9531",1,41,1,5000,6,0,4,0,"3","1","3"
"9532",1,5,1,0,15,2,10,0,"1","3","3"
"9533",1,23,1,5000,42,0,4,0,"3","1","3"
"9534",1,20,1,3000,35,8,2,0,"2","1","3"
"9535",1,44,1,0,15,19,23,0,"1","4","3"
"9536",1,10,1,4000,39,20,3,0,"2","1","3"
"9537",0,15,1,1632,72,0,3,0,"1","1","3"
"9538",0,43,1,0,3,0,11,0,"1","3","3"
"9539",1,16,1,6000,70,0,5,0,"3","2","3"
"9540",1,44,1,4000,100,0,3,0,"2","1","3"
"9541",1,5,1,0,19,0,4,0,"1","1","3"
"9542",1,42,1,4000,18,14,3,0,"2","1","3"
"9543",1,20,1,4000,23,0,3,0,"2","1","3"
"9544",1,12,1,0,2,0,3,0,"1","1","3"
"9545",1,4,1,4605,3,3,39,0,"3","4","2"
"9546",1,41,1,4827,31,2,8,0,"3","3","3"
"9547",1,32,1,0,43,0,6,0,"1","2","3"
"9548",1,24,1,0,4,2,3,0,"1","1","3"
"9549",1,35,1,2000,19,0,1,0,"1","1","3"
"9550",0,36,1,7370,29,11,7,0,"4","3","2"
"9551",1,29,1,4000,9,4,3,0,"2","1","3"
"9552",1,37,1,3000,32,0,2,0,"2","1","3"
"9553",0,16,1,0,28,2,2,0,"1","1","3"
"9554",1,35,1,4000,30,33,3,0,"2","1","3"
"9555",0,2,1,1287,11,0,10,0,"1","3","3"
"9556",1,6,1,0,47,2,5,0,"1","2","3"
"9557",0,36,1,11000,60,34,10,1,"4","3","2"
"9558",1,15,1,7000,32,1,6,0,"3","2","3"
"9559",0,37,1,9000,61,2,8,0,"4","3","2"
"9560",1,44,1,0,4,4,14,0,"1","4","3"
"9561",0,16,1,0,23,0,54,0,"1","4","3"
"9562",0,35,1,0,12,7,4,0,"1","1","3"
"9563",0,17,1,7000,50,0,6,0,"3","2","3"
"9564",0,5,1,5688,30,13,9,0,"3","3","3"
"9565",1,3,1,5000,19,0,4,0,"3","1","3"
"9566",1,5,1,4294,6,3,5,0,"2","2","3"
"9567",1,5,1,0,4,0,3,0,"1","1","3"
"9568",1,48,1,7000,21,12,6,0,"3","2","3"
"9569",1,11,1,14296,15,11,15,1,"4","4","1"
"9570",1,44,1,4134,29,0,9,0,"2","3","3"
"9571",1,23,1,4135,9,1,4,0,"2","1","3"
"9572",0,37,1,3000,21,0,2,0,"2","1","3"
"9573",0,23,1,0,22,0,3,0,"1","1","3"
"9574",1,5,1,7000,74,0,6,0,"3","2","3"
"9575",1,24,1,4492,44,0,17,0,"3","4","2"
"9576",0,36,1,3000,6,6,2,0,"2","1","3"
"9577",0,21,1,3000,18,0,2,0,"2","1","3"
"9578",1,26,1,7000,24,0,6,0,"3","2","3"
"9579",0,42,1,16427,0,0,16,0,"4","4","1"
"9580",1,36,1,7756,54,0,16,0,"4","4","1"
"9581",0,26,1,9000,9,0,8,0,"4","3","2"
"9582",1,5,1,367,35,0,4,0,"1","1","3"
"9583",0,4,0,3000,62,3,2,0,"2","1","3"
"9584",0,44,1,2257,21,0,12,0,"1","4","3"
"9585",1,48,1,0,12,5,10,0,"1","3","3"
"9586",0,49,1,1914,22,14,16,0,"1","4","3"
"9587",0,49,1,12206,100,0,30,1,"4","4","1"
"9588",1,44,1,3000,72,0,2,0,"2","1","3"
"9589",1,2,1,4000,19,0,3,0,"2","1","3"
"9590",1,11,1,0,12,0,15,0,"1","4","3"
"9591",0,45,1,3000,9,0,2,0,"2","1","3"
"9592",0,12,1,7947,24,0,18,0,"4","4","1"
"9593",1,10,1,8000,49,3,7,0,"4","3","2"
"9594",0,18,1,0,34,0,5,0,"1","2","3"
"9595",0,39,1,0,73,0,4,0,"1","1","3"
"9596",1,10,1,3803,6,0,8,0,"2","3","3"
"9597",1,10,1,8000,9,0,7,0,"4","3","2"
"9598",0,39,1,0,14,26,4,0,"1","1","3"
"9599",0,21,1,3684,23,7,3,0,"2","1","3"
"9600",1,45,1,3000,52,0,2,0,"2","1","3"
"9601",1,29,1,10000,14,6,9,0,"4","3","2"
"9602",0,48,1,6000,14,0,5,0,"3","2","3"
"9603",1,44,1,3000,16,0,2,0,"2","1","3"
"9604",1,38,1,0,6,6,15,0,"1","4","3"
"9605",0,38,1,5462,40,1,5,0,"3","2","3"
"9606",1,46,1,6540,16,6,16,0,"3","4","2"
"9607",1,29,1,9045,80,4,11,0,"4","3","2"
"9608",1,10,1,0,88,0,22,0,"1","4","3"
"9609",1,29,1,6000,7,1,5,0,"3","2","3"
"9610",0,20,1,2881,41,0,4,0,"2","1","3"
"9611",1,20,1,0,75,0,22,0,"1","4","3"
"9612",1,15,1,3000,44,0,2,0,"2","1","3"
"9613",1,13,1,0,85,3,22,0,"1","4","3"
"9614",1,39,1,3105,100,0,5,0,"2","2","3"
"9615",0,39,1,0,9,0,55,0,"1","4","3"
"9616",0,15,1,2633,2,0,4,0,"1","1","3"
"9617",1,14,1,2574,13,0,4,0,"1","1","3"
"9618",0,5,1,0,11,15,7,0,"1","3","3"
"9619",1,48,1,0,18,0,8,0,"1","3","3"
"9620",1,25,1,2345,65,0,2,0,"1","1","3"
"9621",0,15,1,5000,17,3,4,0,"3","1","3"
"9622",0,3,1,20235,68,0,24,1,"4","4","1"
"9623",1,5,1,7360,31,0,12,0,"4","4","1"
"9624",1,35,1,2079,24,0,16,0,"1","4","3"
"9625",1,43,1,5229,35,0,29,0,"3","4","2"
"9626",1,6,1,0,43,4,17,0,"1","4","3"
"9627",1,9,1,6000,67,0,5,0,"3","2","3"
"9628",1,48,1,4000,48,1,3,0,"2","1","3"
"9629",1,5,1,66,49,2,3,0,"1","1","3"
"9630",1,44,1,3000,4,0,2,0,"2","1","3"
"9631",1,35,1,0,27,0,2,0,"1","1","3"
"9632",0,46,1,702,8,0,3,0,"1","1","3"
"9633",0,39,1,4000,24,14,3,0,"2","1","3"
"9634",1,3,1,5000,63,6,4,0,"3","1","3"
"9635",0,19,1,3131,39,0,5,0,"2","2","3"
"9636",0,21,1,532,22,3,4,0,"1","1","3"
"9637",1,32,1,0,61,0,17,0,"1","4","3"
"9638",1,4,1,3644,18,37,14,0,"2","4","3"
"9639",1,9,1,1157,41,0,16,0,"1","4","3"
"9640",1,39,1,0,33,0,4,0,"1","1","3"
"9641",1,37,1,0,4,2,3,0,"1","1","3"
"9642",0,5,1,0,27,2,16,0,"1","4","3"
"9643",1,16,1,1978,35,29,3,0,"1","1","3"
"9644",1,44,1,3000,23,7,2,0,"2","1","3"
"9645",0,3,1,0,19,17,5,0,"1","2","3"
"9646",0,48,1,0,13,6,3,0,"1","1","3"
"9647",0,49,1,7000,18,2,6,0,"3","2","3"
"9648",1,20,1,7360,64,6,10,0,"4","3","2"
"9649",1,33,0,0,12,29,5,0,"1","2","3"
"9650",1,48,1,9702,8,0,41,0,"4","4","1"
"9651",0,33,1,0,9,7,3,0,"1","1","3"
"9652",0,34,1,7000,100,0,6,1,"3","2","3"
"9653",0,42,1,16882,48,3,19,1,"4","4","1"
"9654",1,26,1,3000,22,0,2,0,"2","1","3"
"9655",1,44,1,0,23,0,4,0,"1","1","3"
"9656",1,37,1,0,12,0,5,0,"1","2","3"
"9657",0,35,1,3000,34,0,2,0,"2","1","3"
"9658",1,44,1,2186,5,0,9,0,"1","3","3"
"9659",1,10,1,15000,6,0,14,0,"4","4","1"
"9660",1,50,1,1679,23,0,8,0,"1","3","3"
"9661",0,36,1,338,1,0,28,0,"1","4","3"
"9662",1,5,1,4000,5,0,3,0,"2","1","3"
"9663",0,32,1,6000,5,3,5,0,"3","2","3"
"9664",0,34,1,0,9,0,4,0,"1","1","3"
"9665",1,17,1,2713,17,0,41,0,"1","4","3"
"9666",0,16,1,3000,61,0,2,0,"2","1","3"
"9667",0,35,1,6000,21,0,5,0,"3","2","3"
"9668",1,15,1,6000,12,0,5,0,"3","2","3"
"9669",1,34,1,5000,12,34,4,0,"3","1","3"
"9670",0,16,1,1161,13,9,10,0,"1","3","3"
"9671",1,25,1,451,22,2,6,0,"1","2","3"
"9672",0,25,1,0,8,0,2,0,"1","1","3"
"9673",0,44,1,3025,3,0,3,0,"2","1","3"
"9674",1,48,1,5124,100,0,7,0,"3","3","3"
"9675",1,43,1,3000,13,0,2,0,"2","1","3"
"9676",0,43,1,7000,37,0,6,0,"3","2","3"
"9677",1,11,1,3000,11,3,2,0,"2","1","3"
"9678",1,34,1,5000,19,0,4,0,"3","1","3"
"9679",1,44,1,15479,41,3,17,0,"4","4","1"
"9680",0,35,1,8140,19,0,17,0,"4","4","1"
"9681",0,44,1,5676,57,0,42,1,"3","4","2"
"9682",0,10,1,6783,9,0,9,0,"3","3","3"
"9683",0,44,1,0,5,1,5,0,"1","2","3"
"9684",1,10,1,8879,95,0,15,1,"4","4","1"
"9685",1,41,1,0,4,11,15,0,"1","4","3"
"9686",0,48,1,3000,7,5,2,0,"2","1","3"
"9687",0,10,1,8000,22,3,7,0,"4","3","2"
"9688",1,29,1,3000,56,1,2,0,"2","1","3"
"9689",0,36,1,7186,10,15,13,0,"4","4","1"
"9690",1,39,1,15000,16,0,14,0,"4","4","1"
"9691",1,32,1,0,36,20,13,0,"1","4","3"
"9692",0,44,1,7000,19,3,6,0,"3","2","3"
"9693",1,23,1,2369,2,15,15,0,"1","4","3"
"9694",1,32,1,2556,100,1,5,0,"1","2","3"
"9695",1,5,1,4504,37,0,8,0,"3","3","3"
"9696",1,46,1,6000,13,0,5,0,"3","2","3"
"9697",1,7,1,3000,3,1,2,0,"2","1","3"
"9698",1,35,1,7000,98,10,6,0,"3","2","3"
"9699",1,20,1,0,24,0,8,0,"1","3","3"
"9700",1,36,1,0,25,2,7,0,"1","3","3"
"9701",1,12,1,6304,17,17,7,0,"3","3","3"
"9702",1,39,1,0,6,0,17,0,"1","4","3"
"9703",0,32,1,1911,17,4,5,0,"1","2","3"
"9704",0,11,1,4239,31,1,4,0,"2","1","3"
"9705",1,11,1,6491,15,0,6,0,"3","2","3"
"9706",0,15,1,3375,12,0,16,0,"2","4","3"
"9707",0,24,1,0,23,0,21,0,"1","4","3"
"9708",1,50,1,6164,4,0,23,0,"3","4","2"
"9709",0,15,1,11994,5,0,17,0,"4","4","1"
"9710",1,29,1,0,23,0,3,0,"1","1","3"
"9711",0,13,1,3000,5,0,2,0,"2","1","3"
"9712",1,35,1,0,17,60,7,0,"1","3","3"
"9713",1,4,1,1486,35,0,3,0,"1","1","3"
"9714",0,32,1,4000,19,0,3,0,"2","1","3"
"9715",1,5,1,10308,32,9,10,1,"4","3","2"
"9716",1,13,1,5000,100,0,4,0,"3","1","3"
"9717",1,5,1,4110,8,1,6,0,"2","2","3"
"9718",0,44,1,7153,13,2,13,0,"4","4","1"
"9719",1,24,1,10000,19,0,9,0,"4","3","2"
"9720",0,46,1,1950,25,0,9,0,"1","3","3"
"9721",0,5,1,0,100,11,7,1,"1","3","3"
"9722",0,6,1,3000,58,0,2,0,"2","1","3"
"9723",1,23,1,1283,10,0,4,0,"1","1","3"
"9724",0,44,1,12590,7,18,75,1,"4","4","1"
"9725",0,21,1,8202,16,4,8,0,"4","3","2"
"9726",1,10,1,0,29,0,4,0,"1","1","3"
"9727",0,29,1,0,48,0,22,0,"1","4","3"
"9728",1,35,1,2528,19,3,36,0,"1","4","3"
"9729",1,18,1,3000,30,14,2,0,"2","1","3"
"9730",1,15,1,4410,85,0,6,0,"3","2","3"
"9731",0,15,1,4299,33,0,4,0,"2","1","3"
"9732",1,20,1,7498,38,33,26,0,"4","4","1"
"9733",1,5,1,45,31,0,6,0,"1","2","3"
"9734",1,32,1,7000,22,0,6,0,"3","2","3"
"9735",0,10,1,0,6,5,6,0,"1","2","3"
"9736",0,46,1,6025,7,0,35,0,"3","4","2"
"9737",1,48,1,7000,91,0,6,1,"3","2","3"
"9738",0,39,1,1005,86,50,3,0,"1","1","3"
"9739",0,23,1,0,20,1,5,0,"1","2","3"
"9740",0,19,1,143,6,0,17,0,"1","4","3"
"9741",1,40,1,4391,22,0,12,0,"2","4","3"
"9742",1,5,1,3000,4,34,2,0,"2","1","3"
"9743",1,44,1,5000,24,0,4,0,"3","1","3"
"9744",1,46,1,4000,5,5,3,0,"2","1","3"
"9745",0,32,1,6000,35,0,5,0,"3","2","3"
"9746",0,49,1,0,27,0,5,0,"1","2","3"
"9747",1,37,1,8000,24,3,7,0,"4","3","2"
"9748",0,35,1,0,7,0,39,0,"1","4","3"
"9749",1,11,1,16465,11,0,18,1,"4","4","1"
"9750",0,5,1,0,10,0,14,0,"1","4","3"
"9751",0,35,1,0,29,24,13,0,"1","4","3"
"9752",1,35,1,18000,100,0,17,1,"4","4","1"
"9753",0,10,1,7000,59,0,6,0,"3","2","3"
"9754",0,37,1,7000,11,0,6,0,"3","2","3"
"9755",1,13,1,9871,12,0,11,0,"4","3","2"
"9756",0,13,1,4000,24,0,3,0,"2","1","3"
"9757",1,29,1,7885,24,0,8,0,"4","3","2"
"9758",1,16,1,5000,8,4,4,0,"3","1","3"
"9759",0,32,1,0,38,0,16,0,"1","4","3"
"9760",1,32,1,5000,15,8,4,0,"3","1","3"
"9761",1,36,1,0,6,0,3,0,"1","1","3"
"9762",1,10,1,5000,25,0,4,0,"3","1","3"
"9763",1,35,1,2609,86,18,5,0,"1","2","3"
"9764",1,5,1,11000,18,0,10,1,"4","3","2"
"9765",1,3,1,0,5,3,9,0,"1","3","3"
"9766",1,10,1,13588,95,0,20,1,"4","4","1"
"9767",1,35,1,4000,29,0,3,0,"2","1","3"
"9768",0,36,1,5000,9,3,4,0,"3","1","3"
"9769",0,5,1,3000,9,0,2,0,"2","1","3"
"9770",1,5,1,3000,11,0,2,0,"2","1","3"
"9771",0,44,1,6000,42,0,5,0,"3","2","3"
"9772",1,6,1,6090,23,6,6,0,"3","2","3"
"9773",0,14,1,5000,44,0,4,0,"3","1","3"
"9774",1,7,1,0,3,3,9,0,"1","3","3"
"9775",0,11,1,0,62,3,5,0,"1","2","3"
"9776",1,23,1,6000,100,0,5,0,"3","2","3"
"9777",0,5,1,6429,28,0,30,1,"3","4","2"
"9778",1,41,1,0,4,2,8,0,"1","3","3"
"9779",1,10,1,3000,7,0,2,0,"2","1","3"
"9780",0,17,1,975,12,0,4,0,"1","1","3"
"9781",1,4,1,578,14,6,8,0,"1","3","3"
"9782",1,29,1,0,82,1,15,0,"1","4","3"
"9783",1,21,1,8922,61,0,13,0,"4","4","1"
"9784",1,5,1,0,18,0,6,0,"1","2","3"
"9785",0,50,1,17003,39,3,50,1,"4","4","1"
"9786",1,20,1,2885,9,0,4,0,"2","1","3"
"9787",1,11,1,0,2,0,13,0,"1","4","3"
"9788",0,35,1,4000,4,12,3,0,"2","1","3"
"9789",1,35,1,7000,83,0,6,0,"3","2","3"
"9790",0,15,1,3000,28,0,2,0,"2","1","3"
"9791",0,23,1,0,8,0,10,0,"1","3","3"
"9792",0,24,1,0,12,0,3,0,"1","1","3"
"9793",0,46,1,11000,6,4,10,0,"4","3","2"
"9794",0,10,1,8000,41,0,7,0,"4","3","2"
"9795",1,25,1,8000,39,5,7,0,"4","3","2"
"9796",0,5,1,0,78,1,8,0,"1","3","3"
"9797",1,18,1,0,41,3,7,0,"1","3","3"
"9798",1,23,1,0,100,13,6,0,"1","2","3"
"9799",1,16,1,4068,8,1,5,0,"2","2","3"
"9800",1,25,1,1133,37,0,5,0,"1","2","3"
"9801",0,44,1,0,59,12,9,0,"1","3","3"
"9802",0,35,1,4565,57,0,4,0,"3","1","3"
"9803",1,5,1,3000,6,0,2,0,"2","1","3"
"9804",1,32,1,0,35,0,2,0,"1","1","3"
"9805",1,5,1,6000,9,1,5,0,"3","2","3"
"9806",1,51,1,6000,77,0,5,0,"3","2","3"
"9807",0,41,1,3517,50,0,4,0,"2","1","3"
"9808",0,44,1,0,11,8,14,0,"1","4","3"
"9809",1,44,1,1801,89,0,5,0,"1","2","3"
"9810",1,25,1,0,10,0,19,0,"1","4","3"
"9811",1,48,1,4698,55,2,4,0,"3","1","3"
"9812",0,38,1,4842,32,0,9,0,"3","3","3"
"9813",1,2,1,8732,8,0,24,0,"4","4","1"
"9814",1,5,1,7967,5,2,14,0,"4","4","1"
"9815",1,20,1,3000,30,0,2,0,"2","1","3"
"9816",0,49,1,0,4,0,6,0,"1","2","3"
"9817",1,9,1,1727,10,2,38,0,"1","4","3"
"9818",1,5,1,12284,13,40,12,0,"4","4","1"
"9819",1,29,1,5000,65,1,4,0,"3","1","3"
"9820",1,24,1,8428,2,1,10,0,"4","3","2"
"9821",0,13,1,2123,13,0,8,0,"1","3","3"
"9822",1,13,1,0,16,6,8,0,"1","3","3"
"9823",1,10,1,3000,27,19,2,0,"2","1","3"
"9824",1,48,1,2760,25,18,2,0,"1","1","3"
"9825",0,44,1,4000,50,0,3,0,"2","1","3"
"9826",1,39,1,4181,44,2,9,0,"2","3","3"
"9827",0,35,1,0,27,0,2,0,"1","1","3"
"9828",1,39,1,8000,48,0,7,0,"4","3","2"
"9829",1,5,1,14000,25,0,13,0,"4","4","1"
"9830",1,5,1,0,15,5,15,0,"1","4","3"
"9831",1,29,1,2085,13,0,7,0,"1","3","3"
"9832",1,5,1,4427,9,6,10,0,"3","3","3"
"9833",1,29,1,8498,20,11,16,0,"4","4","1"
"9834",0,5,1,10000,11,0,9,0,"4","3","2"
"9835",0,5,1,0,40,0,8,0,"1","3","3"
"9836",0,44,1,9000,100,0,8,1,"4","3","2"
"9837",1,11,1,5000,16,2,4,0,"3","1","3"
"9838",1,49,1,4000,4,0,3,0,"2","1","3"
"9839",1,35,0,11000,68,2,10,0,"4","3","2"
"9840",1,10,1,1115,26,0,5,0,"1","2","3"
"9841",1,5,1,10000,20,0,9,0,"4","3","2"
"9842",1,5,1,0,2,13,8,0,"1","3","3"
"9843",0,28,1,8000,11,0,7,0,"4","3","2"
"9844",0,11,1,3489,49,13,3,0,"2","1","3"
"9845",1,10,1,0,10,0,3,0,"1","1","3"
"9846",0,5,1,4000,23,0,3,0,"2","1","3"
"9847",0,16,1,0,51,13,2,0,"1","1","3"
"9848",1,5,1,2797,32,15,8,0,"1","3","3"
"9849",0,2,1,0,6,0,8,0,"1","3","3"
"9850",0,5,1,8924,29,0,10,0,"4","3","2"
"9851",1,10,1,2607,35,34,13,0,"1","4","3"
"9852",0,10,1,0,31,0,4,0,"1","1","3"
"9853",1,46,1,5322,11,9,5,0,"3","2","3"
"9854",1,21,1,4000,100,1,3,0,"2","1","3"
"9855",1,17,1,9000,25,5,8,0,"4","3","2"
"9856",0,21,1,5000,7,0,4,0,"3","1","3"
"9857",1,41,1,1557,5,0,5,0,"1","2","3"
"9858",1,46,1,4000,17,0,3,0,"2","1","3"
"9859",1,48,1,0,11,12,35,0,"1","4","3"
"9860",1,46,1,13000,29,0,12,0,"4","4","1"
"9861",1,15,1,1425,30,1,16,0,"1","4","3"
"9862",1,5,1,4840,14,0,6,0,"3","2","3"
"9863",1,5,1,7000,4,0,6,0,"3","2","3"
"9864",1,10,1,4380,51,4,45,1,"2","4","3"
"9865",0,37,1,0,6,4,35,0,"1","4","3"
"9866",1,4,1,4000,63,0,3,0,"2","1","3"
"9867",1,16,1,12000,41,0,11,0,"4","3","2"
"9868",1,5,1,0,8,2,10,0,"1","3","3"
"9869",1,29,1,4574,30,12,6,0,"3","2","3"
"9870",0,6,1,10000,23,30,9,0,"4","3","2"
"9871",0,10,1,0,23,2,10,0,"1","3","3"
"9872",0,44,1,5792,15,0,13,0,"3","4","2"
"9873",1,5,1,8000,55,20,7,0,"4","3","2"
"9874",0,44,1,0,27,0,4,0,"1","1","3"
"9875",1,39,1,0,13,0,8,0,"1","3","3"
"9876",1,4,1,0,58,0,8,0,"1","3","3"
"9877",1,36,1,5000,4,5,4,0,"3","1","3"
"9878",1,24,1,7000,10,9,6,0,"3","2","3"
"9879",0,35,1,4000,11,0,3,0,"2","1","3"
"9880",0,39,1,0,5,0,11,0,"1","3","3"
"9881",1,36,1,0,36,25,2,0,"1","1","3"
"9882",1,49,1,12711,8,25,26,1,"4","4","1"
"9883",0,16,1,9347,30,0,13,0,"4","4","1"
"9884",1,5,1,4000,100,0,3,0,"2","1","3"
"9885",1,5,0,2039,8,3,5,0,"1","2","3"
"9886",1,16,1,13000,16,6,12,0,"4","4","1"
"9887",1,27,1,0,100,34,41,1,"1","4","3"
"9888",1,5,1,1898,8,3,2,0,"1","1","3"
"9889",1,24,1,3000,23,0,2,0,"2","1","3"
